Price,Close,High,Low,Open,Volume
Ticker,DKILY,DKILY,DKILY,DKILY,DKILY
Date,,,,,
2020-04-24,12.070844650268555,12.188704697553314,11.412792017094022,11.412792017094022,76100
2020-04-27,12.37531566619873,12.424423310878119,12.070843211177802,12.247633729362102,83700
2020-04-28,12.532463073730469,12.699431697591688,12.345850641571069,12.345850641571069,70300
2020-04-29,12.748538970947266,12.817291361305317,12.365494087054909,12.758360874808174,60000
2020-04-30,12.68960952758789,12.935151506160926,12.650322848482938,12.650322848482938,68600
2020-05-01,12.37531566619873,12.561927151317938,12.198525148014431,12.198525148014431,72300
2020-05-04,12.257455825805664,12.876221759800906,12.149417686219842,12.876221759800906,109600
2020-05-05,12.424424171447754,12.561928021411688,12.218168864836027,12.218168864836027,50500
2020-05-06,12.336029052734375,12.571749120429534,12.306563341771266,12.306563341771266,69100
2020-05-07,12.611037254333496,12.738719206576434,12.561928667060306,12.738719206576434,65900
2020-05-08,12.92533016204834,13.023547332398929,12.85657870480394,13.023547332398929,53900
2020-05-11,12.866400718688965,13.102120805534755,12.424424385017653,13.092298901082424,81000
2020-05-12,12.856578826904297,13.023547456085005,12.46371107843919,13.023547456085005,51700
2020-05-13,12.915507316589355,13.111941642977317,12.836933960701485,13.111941642977317,81100
2020-05-14,12.944973945617676,12.944973945617676,12.69943195688695,12.846756775458045,63900
2020-05-15,13.151229858398438,13.730708191649764,12.571750588478714,12.571750588478714,66500
2020-05-18,13.318198204040527,13.750351702558273,12.72889704212068,13.750351702558273,803500
2020-05-19,13.278911590576172,13.475345000002486,13.278911590576172,13.298554463184614,269500
2020-05-20,13.65213394165039,13.750351109960299,13.504809125853864,13.504809125853864,110800
2020-05-21,13.475343704223633,13.671777094761062,13.416413218728259,13.46552180052969,62100
2020-05-22,13.514631271362305,13.622669409097876,13.445878877650257,13.544096047714124,224300
2020-05-26,13.90749740600586,14.30036513060212,13.219980058797788,13.219980058797788,211600
2020-05-27,14.27090072631836,14.447691265415314,14.221792139161606,14.428047455885256,147500
2020-05-28,14.486977577209473,14.850379614203677,14.015537400568897,14.015537400568897,49900
2020-05-29,14.428046226501465,14.93877399074422,13.897675591070772,14.93877399074422,400000
2020-06-01,14.624481201171875,15.027169913241018,14.280722041924953,14.280722041924953,267900
2020-06-02,14.8110933303833,14.899488600043249,14.703055187836917,14.899488600043249,66900
2020-06-03,15.007525444030762,15.420036042304876,14.4869767125585,15.420036042304876,75500
2020-06-04,14.948596000671387,15.086098909966909,14.820914058705318,14.820914058705318,70500
2020-06-05,15.321820259094238,15.400393619465524,15.125385921497681,15.125385921497681,105600
2020-06-08,15.056633949279785,15.135207306958002,14.752162422443776,14.752162422443776,376400
2020-06-09,15.272711753845215,15.469145155791438,15.066456447634597,15.066456447634597,220300
2020-06-10,15.194138526916504,15.891477812469926,14.830736495947589,15.891477812469926,252900
2020-06-11,14.634302139282227,15.095921339908848,14.634302139282227,14.840557447079794,54000
2020-06-12,14.968238830566406,15.17449413060709,14.82091401768091,15.17449413060709,53800
2020-06-15,14.8110933303833,15.056635329808314,13.82892533268325,13.838747237460666,69500
2020-06-16,15.056633949279785,15.223602568513071,14.781627197406031,14.781627197406031,77000
2020-06-17,15.115564346313477,15.223602478313824,14.997704310494468,15.125385313463834,45100
2020-06-18,15.213781356811523,15.253068037438041,15.017347953678932,15.243247069782674,57200
2020-06-19,15.105743408203125,15.478967347157626,14.781628054813124,14.791449959259698,85800
2020-06-22,15.262889862060547,15.390571807597077,15.135207916524017,15.135207916524017,87100
2020-06-23,15.45932388305664,15.744153498349682,15.22360379109176,15.22360379109176,54900
2020-06-24,15.282533645629883,15.724509033815051,15.282533645629883,15.724509033815051,42100
2020-06-25,15.587005615234375,15.587005615234375,15.302176940601928,15.302176940601928,50400
2020-06-26,15.616469383239746,15.989694237843139,15.498609346523663,15.989694237843139,51900
2020-06-29,15.665578842163086,15.665578842163086,15.429858755547867,15.62629216106055,39400
2020-06-30,15.79326057434082,16.274522645444918,15.665578628333302,15.822726287266796,50200
2020-07-01,16.01915740966797,16.490599410253346,15.262888638039229,15.262888638039229,58700
2020-07-02,16.16648292541504,16.21559244499604,15.83254755894733,16.21559244499604,62500
2020-07-06,16.549530029296875,16.60845958068414,16.382561405919073,16.60845958068414,75300
2020-07-07,16.520063400268555,16.755783466074625,16.264699527311176,16.264699527311176,68500
2020-07-08,16.82453727722168,16.834359182174747,16.637926703123835,16.834359182174747,123100
2020-07-09,16.854000091552734,16.971861057369182,16.667387676233567,16.755782932261777,38700
2020-07-10,17.15847396850586,17.305800664452658,16.431669886737797,16.431669886737797,50800
2020-07-13,17.07990074157715,17.27633508885372,17.020971186728886,17.27633508885372,57700
2020-07-14,17.11918830871582,17.502233224078974,16.873646312029333,16.942397771367666,49400
2020-07-15,17.521875381469727,17.954029779429153,17.256689600448947,17.325441053305465,49600
2020-07-16,17.433481216430664,17.551342195401446,17.30580020643763,17.30580020643763,109500
2020-07-17,17.472768783569336,17.51205452755537,17.345085900607145,17.404015453254548,152400
2020-07-20,18.071889877319336,18.671012925358376,17.217404811212425,18.671012925358376,54900
2020-07-21,17.659379959106445,18.121000111995947,17.521877040375156,18.121000111995947,181100
2020-07-22,17.845991134643555,18.376360835920913,16.912930863750034,16.912930863750034,167000
2020-07-23,17.728130340576172,18.091533297989287,17.286155897239667,18.091533297989287,85300
2020-07-24,17.70848846435547,18.27814578920977,17.59062748840711,18.27814578920977,58200
2020-07-27,18.05224609375,18.091533710945125,17.836169819186903,17.836169819186903,64900
2020-07-28,17.580806732177734,17.914744000275256,17.453125717122465,17.453125717122465,53000
2020-07-29,17.580806732177734,17.659380096827928,17.384374257220642,17.384374257220642,61500
2020-07-30,17.453125,17.561162201119444,17.158473489665973,17.158473489665973,97100
2020-07-31,17.295978546142578,17.472769080425092,17.148651852015995,17.148651852015995,74500
2020-08-03,17.551342010498047,17.551342010498047,16.97186277278133,17.551342010498047,51000
2020-08-04,18.474576950073242,18.661189368290373,17.374549994274055,17.374549994274055,92900
2020-08-05,17.46294593811035,17.649556490326262,17.295977320160546,17.295977320160546,97900
2020-08-06,17.49241065979004,17.698666903364092,17.43348110734175,17.502232564087535,59700
2020-08-07,17.688844680786133,17.747774232174084,17.44330269777689,17.747774232174084,51000
2020-08-10,17.78706169128418,18.278145652957743,17.119187203674272,18.278145652957743,47400
2020-08-11,17.610271453857422,18.150463071213657,17.561161932883515,18.09153351938165,60800
2020-08-12,17.97367286682129,18.12099955906571,17.57098415424976,18.062068132833257,45000
2020-08-13,18.179927825927734,18.533508864963558,17.845990594246476,18.533508864963558,37000
2020-08-14,18.30760955810547,18.759407778618407,17.688844588421283,18.759407778618407,48300
2020-08-17,18.297788619995117,18.297788619995117,17.944209421511193,17.944209421511193,34200
2020-08-18,18.317432403564453,18.52368865295043,18.03260466425789,18.03260466425789,44000
2020-08-19,17.796884536743164,18.20939516130354,17.708489269099033,17.708489269099033,73500
2020-08-20,18.022783279418945,18.18975191532287,17.61027264208789,17.61027264208789,211300
2020-08-21,18.032604217529297,18.307610045448776,17.728130803280298,18.238858588468908,42100
2020-08-24,18.46475601196289,18.75940750981536,18.31743119970497,18.75940750981536,41500
2020-08-25,18.612083435058594,18.818337805725157,18.317431925530602,18.317431925530602,80700
2020-08-26,18.46475601196289,18.729941798029124,18.386182653869557,18.729941798029124,86400
2020-08-27,18.621902465820312,19.063878769704523,18.464755751847395,18.464755751847395,37200
2020-08-28,18.46475601196289,18.729941798029124,18.238857841611637,18.729941798029124,55800
2020-08-31,18.44511604309082,18.916556241890994,18.366542676624125,18.916556241890994,33600
2020-09-01,18.572795867919922,18.788872143487673,18.337075783663277,18.337075783663277,32200
2020-09-02,18.769229888916016,18.975484256631425,18.56297364786393,18.749586080561212,35900
2020-09-03,18.248680114746094,18.877266992210274,18.13081913855323,18.13081913855323,50500
2020-09-04,18.553152084350586,18.896911243524883,18.19957289415525,18.896911243524883,54200
2020-09-08,17.904922485351562,18.09153493295998,17.629916639756868,17.629916639756868,80800
2020-09-09,18.258501052856445,18.4058258603004,17.983493371847587,18.4058258603004,36100
2020-09-10,18.01296043395996,18.38618343237204,17.58080600948016,18.38618343237204,54200
2020-09-11,17.845991134643555,18.130818856563316,17.688844417721626,17.688844417721626,87800
2020-09-14,17.895097732543945,18.13081779411386,17.77723863842725,17.81652437868731,39400
2020-09-15,18.287967681884766,18.415648688523735,18.003138082967336,18.327253424951888,38700
2020-09-16,18.278146743774414,18.425471566401313,18.081712398047376,18.238859125294304,43600
2020-09-17,18.317432403564453,18.562974397910722,18.052246600069658,18.052246600069658,38400
2020-09-18,18.04242515563965,18.651368204853696,17.561161235880135,17.561161235880135,99700
2020-09-21,17.875457763671875,18.258502671654202,17.33526425736844,18.258502671654202,55100
2020-09-22,17.865636825561523,18.160286482510912,17.266513733316025,17.266513733316025,31700
2020-09-23,18.150463104248047,18.749586147863393,17.649557229422598,18.749586147863393,56400
2020-09-24,18.238859176635742,18.631725995858957,17.541520806681632,18.376362095029677,36000
2020-09-25,18.18975257873535,18.425472683902115,17.836171484316775,18.425472683902115,61300
2020-09-28,18.219213485717773,18.720119330996692,17.659378091975622,18.0522448706248,36100
2020-09-29,18.572795867919922,19.044236036433215,18.003138529298848,18.003138529298848,49200
2020-09-30,18.071889877319336,18.504044299183725,18.003138420659777,18.504044299183725,146200
2020-10-01,18.04242515563965,18.572794847750703,17.610270754904885,18.572794847750703,66100
2020-10-02,17.649559020996094,18.052247767907826,17.109367347822854,17.109367347822854,90000
2020-10-05,17.85581398010254,17.914743533721285,17.305800441875192,17.305800441875192,102200
2020-10-06,17.187938690185547,17.8067036587641,17.138831043262535,17.168294882081682,85100
2020-10-07,17.256690979003906,17.73795306078184,16.68703362982423,16.68703362982423,48200
2020-10-08,17.295978546142578,17.541520538571238,16.74596313429993,16.74596313429993,41900
2020-10-09,17.85581398010254,17.973673087340032,17.3843738044791,17.3843738044791,51200
2020-10-12,17.82634735107422,18.278145567845144,17.207582386514947,18.278145567845144,36500
2020-10-13,17.57098388671875,18.15046312249122,17.079899915612362,17.079899915612362,30400
2020-10-14,17.757596969604492,18.248680958668043,17.570984529226052,17.570984529226052,64100
2020-10-15,17.806703567504883,17.94420835019058,17.620093011484492,17.620093011484492,47500
2020-10-16,18.071889877319336,18.513866203468904,17.4236591811911,18.513866203468904,48000
2020-10-19,18.032604217529297,18.278146205792662,17.73795270761124,18.278146205792662,38700
2020-10-20,18.30760955810547,18.5138657968913,18.071889480447844,18.071889480447844,49300
2020-10-21,18.44511604309082,19.044237259898065,18.26832550020655,18.26832550020655,33700
2020-10-22,18.454936981201172,18.62190373702569,18.052246391652627,18.62190373702569,38900
2020-10-23,18.513864517211914,18.60225977439072,17.93438533052264,18.04242439448263,45900
2020-10-26,18.170106887817383,18.71029850541782,18.062067814962624,18.71029850541782,55900
2020-10-27,18.071889877319336,18.26832421634952,17.35490772453154,18.26832421634952,74800
2020-10-28,18.39600372314453,19.329063947338092,18.17010556304261,18.74958475519035,61900
2020-10-29,18.376361846923828,18.926377259747138,18.012960746550046,18.926377259747138,145600
2020-10-30,18.366540908813477,18.680834344428984,17.99331604901758,17.99331604901758,52100
2020-11-02,18.729942321777344,19.0147719236658,18.651368961486853,19.0147719236658,89200
2020-11-03,19.201383590698242,19.407639844189223,18.445115656796073,18.445115656796073,55600
2020-11-04,19.45674705505371,19.58442994083841,18.70047913824028,19.44692515050591,97600
2020-11-05,20.576419830322266,20.723744651938837,19.928189116539954,20.026404415393174,82700
2020-11-06,21.254114151000977,21.49965614211083,20.62552725322751,20.85142543544776,65100
2020-11-09,21.804128646850586,22.422893614268723,21.588050504786597,22.422893614268723,112900
2020-11-10,21.00857162475586,21.38179649080453,20.399628551383135,21.38179649080453,104100
2020-11-11,21.696090698242188,22.05949179959909,21.214828615722368,21.509478258624547,144100
2020-11-12,21.7943058013916,22.472000290400523,21.755018186954615,22.09877731993198,47600
2020-11-13,21.85323715209961,22.69790219879458,21.37197507557288,22.69790219879458,473700
2020-11-16,22.305034637451172,22.943445343466475,21.804130600223896,21.804130600223896,373800
2020-11-17,22.383607864379883,23.090768094538955,22.305032632136676,23.090768094538955,71000
2020-11-18,22.285390853881836,23.120233968961042,21.81394882379574,22.452359476897676,42100
2020-11-19,22.452360153198242,23.051481334612546,21.68626847040202,21.961276173457854,47800
2020-11-20,22.108600616455078,22.697901756781803,21.735375749135592,22.697901756781803,99100
2020-11-23,22.11842155456543,22.7568303148105,21.48001279432036,21.48001279432036,52200
2020-11-24,22.49164581298828,23.07112505677298,21.931810377920243,21.931810377920243,61600
2020-11-25,22.422893524169922,23.022016554450307,21.666623776658064,21.666623776658064,38500
2020-11-27,22.66843605041504,23.13987621347313,22.530933137857268,22.58986268990536,32900
2020-11-30,22.206817626953125,23.10059029862585,22.05949093792011,23.10059029862585,50700
2020-12-01,23.012195587158203,23.630960577276618,22.324677266282883,23.630960577276618,335900
2020-12-02,22.678258895874023,23.336311519955384,22.24610445846649,23.336311519955384,181600
2020-12-03,22.147886276245117,22.835404582914858,22.059491011863674,22.835404582914858,44100
2020-12-04,22.216638565063477,22.658612992934113,21.332685962649034,22.658612992934113,90400
2020-12-07,21.78448486328125,22.481823190415035,21.597872433107945,22.039848748429815,62000
2020-12-08,21.813949584960938,22.354143089255157,21.047859771845708,21.047859771845708,57800
2020-12-09,22.275569915771484,23.002373990612515,22.000562209073497,23.002373990612515,37400
2020-12-10,21.56840705871582,21.94163192490679,21.136254514008044,21.136254514008044,55200
2020-12-11,21.146076202392578,21.607694454984227,20.507665549371445,20.684456076464272,97700
2020-12-14,21.37197494506836,21.79430746583694,20.94964242429978,20.94964242429978,95600
2020-12-15,21.352331161499023,22.03002757639883,20.743388077195654,20.743388077195654,190800
2020-12-16,21.234472274780273,22.03984970813705,20.743388291188413,20.743388291188413,163900
2020-12-17,21.273757934570312,21.54876563868725,20.98893019935699,20.98893019935699,50700
2020-12-18,20.45855712890625,20.821960073453788,20.193371348290743,20.821960073453788,363900
2020-12-21,20.851425170898438,21.19518432875818,20.625526991544238,20.910356596819557,104200
2020-12-22,20.871068954467773,21.56840730033308,20.743387945132117,21.56840730033308,66400
2020-12-23,21.34250831604004,21.833592272911662,20.566596638317918,20.566596638317918,68700
2020-12-24,21.322864532470703,21.912165656055734,20.62552621211967,21.912165656055734,93400
2020-12-28,21.617517471313477,22.196996729560368,20.880891486084725,20.880891486084725,54200
2020-12-29,21.980918884277344,22.62915148387051,21.087146159489397,22.62915148387051,79400
2020-12-30,21.804128646850586,22.511288877233692,21.41125997885666,22.511288877233692,52900
2020-12-31,21.93181037902832,22.295213346958178,21.607695028533783,21.607695028533783,44200
2021-01-04,21.696090698242188,22.717544417194915,21.391619150798373,21.391619150798373,118200
2021-01-05,21.813949584960938,22.187174460413196,20.880891143003744,22.187174460413196,83900
2021-01-06,21.51930046081543,21.951454899941247,20.87106973879509,21.951454899941247,58100
2021-01-07,21.49965476989746,21.971096786474543,21.07732227240997,21.971096786474543,56800
2021-01-08,22.246103286743164,22.80593870828983,21.460369690420947,22.80593870828983,122500
2021-01-11,22.059492111206055,22.295214076861637,21.607695735929184,21.745198654780967,72800
2021-01-12,22.766653060913086,22.82558261255098,22.14788621203683,22.14788621203683,91300
2021-01-13,22.501466751098633,22.501466751098633,21.440725479325735,21.440725479325735,66100
2021-01-14,22.71754264831543,22.796116005193756,22.118421504619423,22.697900714098296,82900
2021-01-15,21.882701873779297,22.540754453361924,21.637159894432596,22.540754453361924,124600
2021-01-19,22.1577091217041,22.619329271602926,21.293402122892054,21.293402122892054,68700
2021-01-20,21.86305809020996,22.196995332360775,20.890712075713168,20.890712075713168,72900
2021-01-21,21.872880935668945,22.452360182382773,21.126433060692886,21.126433060692886,69700
2021-01-22,21.90234375,22.403249611332264,21.627337932800298,21.78448464929631,81600
2021-01-25,22.11842155456543,22.58986169689995,21.804128126342416,21.804128126342416,63600
2021-01-26,21.725557327270508,22.19699752511276,20.920177980952303,20.920177980952303,77800
2021-01-27,21.696090698242188,22.354143315838012,21.568407812537632,21.656803080075637,90800
2021-01-28,21.725557327270508,21.912167901414218,20.635350230590586,21.283580970957885,98500
2021-01-29,20.92999839782715,21.460369987693948,20.301411512062074,20.301411512062074,109800
2021-02-01,21.136253356933594,21.313043876152573,20.242480730514608,20.242480730514608,97200
2021-02-02,21.18536376953125,21.735377333026076,20.704101667306173,21.35233240690214,420500
2021-02-03,21.08714485168457,21.224649636203342,21.03803720435858,21.224649636203342,759300
2021-02-04,20.802316665649414,21.391617787226526,20.65499185358929,21.391617787226526,449300
2021-02-05,20.900535583496094,21.499656785874635,20.252304857423063,20.8808917740183,59200
2021-02-08,21.804128646850586,22.177351633440843,21.116610351197856,22.177351633440843,59200
2021-02-09,22.0103816986084,22.0103816986084,21.470190122344555,21.470190122344555,79600
2021-02-10,21.52912139892578,21.755019576355917,21.470191846843285,21.558587111635372,55800
2021-02-11,21.725557327270508,21.764843073755618,21.26393716104692,21.51930106987901,55500
2021-02-12,21.666624069213867,21.666624069213867,21.342508726380476,21.548764966367177,77500
2021-02-16,21.912166595458984,22.658614467556337,21.332687350979942,22.658614467556337,96100
2021-02-17,21.578227996826172,21.79430613284261,21.106787856432,21.106787856432,58900
2021-02-18,21.548765182495117,22.04967105795915,21.185362219510225,21.185362219510225,92400
2021-02-19,21.362152099609375,21.813948440215626,20.949641501373108,21.813948440215626,308500
2021-02-22,20.497846603393555,20.576419967000096,20.29159035309091,20.29159035309091,933700
2021-02-23,20.4487361907959,20.507665742603212,19.888900765284713,19.98711793385469,80900
2021-02-24,19.96747398376465,20.321055038772535,19.142452770970692,19.142452770970692,453500
2021-02-25,19.75139808654785,20.507665984793647,19.613893299591318,20.507665984793647,79300
2021-02-26,19.132631301879883,19.535320013312077,18.906733121971424,19.40763900350977,116200
2021-03-01,19.72193145751953,20.095154437152424,19.31924276633538,19.31924276633538,81200
2021-03-02,19.545141220092773,19.938008013159315,19.505855477454435,19.938008013159315,83300
2021-03-03,19.52549934387207,19.88890233424751,19.427284040890925,19.88890233424751,94300
2021-03-04,19.319244384765625,19.731755014357432,18.965663309876426,19.731755014357432,99300
2021-03-05,19.918365478515625,20.173729354650817,19.633535891286787,19.957651219970572,68000
2021-03-08,19.397817611694336,19.869257792656214,19.279956629785488,19.780862524558767,65400
2021-03-09,19.79068374633789,20.134442902263384,19.446924590412397,19.446924590412397,107700
2021-03-10,19.85943603515625,20.252304728871312,19.790684575757144,19.85943603515625,66700
2021-03-11,19.99694061279297,20.23266070249148,19.663003350719222,20.23266070249148,65600
2021-03-12,20.704099655151367,21.096966448037833,20.448735771441005,20.448735771441005,121300
2021-03-15,20.281768798828125,20.78267470297395,19.987119148547894,19.987119148547894,62300
2021-03-16,20.48802375793457,21.057681086256654,19.81032735711353,19.81032735711353,70900
2021-03-17,20.782672882080078,21.0773225065443,20.419271803463314,21.0773225065443,47900
2021-03-18,20.802316665649414,21.391617787226526,20.723743307661575,20.723743307661575,43100
2021-03-19,20.704099655151367,21.205005518582848,20.370162412863714,20.47820148340873,65500
2021-03-22,19.93800926208496,20.370163698196823,19.672825330989205,20.370163698196823,90800
2021-03-23,19.437105178833008,19.918367263129078,19.132631756928692,19.918367263129078,138000
2021-03-24,19.112987518310547,19.378173315944668,18.916555051176783,19.378173315944668,50000
2021-03-25,19.692466735839844,19.97729634180957,19.201382758653445,19.201382758653445,78700
2021-03-26,19.75139808654785,19.918366713087668,19.29959985512501,19.29959985512501,137100
2021-03-29,20.04604721069336,20.370162551192767,19.348708882751502,19.348708882751502,84900
2021-03-30,19.771039962768555,20.370163010328316,19.672824666668724,20.370163010328316,101100
2021-03-31,19.849613189697266,19.957652262682018,19.17191865916567,19.17191865916567,48700
2021-04-01,20.07551383972168,20.350519672501065,19.545142236498464,19.545142236498464,67700
2021-04-05,20.183549880981445,20.37016230915366,20.03622506856617,20.1639079464396,73300
2021-04-06,20.104978561401367,20.46838155065476,19.672825984275534,20.29159100849564,67400
2021-04-07,20.08533477783203,20.379984405443544,19.72193182199696,19.72193182199696,53900
2021-04-08,20.311233520507812,20.488024051370278,19.928188619196938,19.928188619196938,59000
2021-04-09,20.517488479614258,20.96928672404031,20.18355121692358,20.18355121692358,43700
2021-04-12,20.45855712890625,20.83178010384406,20.154085606719885,20.154085606719885,60900
2021-04-13,20.586238861083984,20.890712267409683,20.22283777697953,20.890712267409683,50200
2021-04-14,20.537132263183594,20.79249616217784,19.81032818450924,20.095155923898023,136600
2021-04-15,20.438915252685547,20.76303061295066,20.17373132034992,20.76303061295066,87000
2021-04-16,20.615705490112305,20.704100757384776,20.04604814176567,20.04604814176567,96400
2021-04-19,20.664813995361328,21.313044674556444,20.468379661462414,20.468379661462414,55200
2021-04-20,19.7415771484375,20.232661147785016,19.663003783475368,20.232661147785016,97100
2021-04-21,19.879077911376953,20.04604652796803,19.397815869046568,20.04604652796803,54600
2021-04-22,20.14426612854004,20.566598672964716,19.545143042417887,20.566598672964716,83400
2021-04-23,20.104978561401367,20.438915835849304,19.800507001758888,19.800507001758888,60400
2021-04-26,20.12462043762207,20.654992013139328,19.446924048906673,20.654992013139328,52700
2021-04-27,20.11479949951172,20.645171100496587,19.43710495159113,19.43710495159113,378900
2021-04-28,20.674633026123047,20.98892831982772,20.458556767954104,20.782672091875796,1650200
2021-04-29,20.733566284179688,21.185362647648244,20.33087756949277,21.185362647648244,82100
2021-04-30,19.93800926208496,20.379985602805814,19.751398694524383,20.379985602805814,1677500
2021-05-03,20.173730850219727,20.399629032008114,19.938008890668595,20.311233765510618,63500
2021-05-04,19.79068374633789,20.42909253686427,19.152274955811514,20.42909253686427,74300
2021-05-05,20.183549880981445,20.399628020971367,19.741575443735623,20.399628020971367,49100
2021-05-06,20.33087730407715,20.62552693959381,20.134442964841575,20.62552693959381,149600
2021-05-07,20.399629592895508,20.576420130751348,19.780862710400065,19.780862710400065,46200
2021-05-10,20.71392250061035,21.480014186561114,20.566597680748938,20.97910830036293,82400
2021-05-11,19.8692569732666,20.43891430343759,19.319243451493122,19.643358796705293,153200
2021-05-12,18.60226058959961,19.50585513443065,18.474577713262974,18.48439961708399,126500
2021-05-13,18.86744499206543,18.975484063581018,18.179928566671958,18.179928566671958,172900
2021-05-14,19.201383590698242,19.66300374819212,18.916555845722907,19.66300374819212,90300
2021-05-17,18.78887176513672,19.299599540743298,18.38618306180679,18.38618306180679,104500
2021-05-18,19.240671157836914,19.604072266652384,18.52368897161242,19.0638806191324,114900
2021-05-19,18.435291290283203,19.02459238441825,18.40582557990866,19.02459238441825,46300
2021-05-20,18.82815933227539,18.88708888366395,18.022781927730676,18.533509701995943,91900
2021-05-21,18.75940704345703,19.083522371701612,18.661189879947884,18.661189879947884,50300
2021-05-24,19.112987518310547,19.55496384770075,18.72012071070631,18.72012071070631,82500
2021-05-25,18.985307693481445,19.6138946248872,18.474579875045855,18.474579875045855,104800
2021-05-26,19.132631301879883,19.486212364927354,18.857625473586697,18.857625473586697,100700
2021-05-27,19.15227508544922,19.6433590619992,19.034414106809074,19.034414106809074,96100
2021-05-28,19.613893508911133,20.2228384690658,19.0344142619909,19.0344142619909,183900
2021-06-01,19.299598693847656,20.036224612493264,19.20138153002759,20.036224612493264,76400
2021-06-02,19.024595260620117,19.358530662001026,18.651370366130035,19.358530662001026,86100
2021-06-03,19.063880920410156,19.613894481365556,18.445115898502433,18.445115898502433,64400
2021-06-04,19.1228084564209,19.378172336794673,18.435292046186838,18.435292046186838,63600
2021-06-07,19.063880920410156,19.731755466810117,18.87726847401327,19.731755466810117,69100
2021-06-08,18.121000289916992,18.95584158851016,18.101356480380574,18.66119193881102,109000
2021-06-09,17.757596969604492,18.317432417403058,17.688845510869474,18.317432417403058,247500
2021-06-10,17.97367286682129,18.31743202649708,17.855813761029808,18.31743202649708,87700
2021-06-11,17.944210052490234,18.602262696330982,17.826349066626705,18.602262696330982,68300
2021-06-14,18.003137588500977,18.307609113921153,17.521875540792756,17.521875540792756,93600
2021-06-15,18.071889877319336,18.396005225383455,17.610271615936103,17.610271615936103,313800
2021-06-16,18.49422264099121,18.78887228012054,18.396005470169197,18.78887228012054,74700
2021-06-17,18.405826568603516,18.94602004780145,18.150462684983214,18.94602004780145,86500
2021-06-18,18.199573516845703,18.877268080686868,17.76741907700242,18.877268080686868,100000
2021-06-21,18.661191940307617,18.887090129984195,18.346898481046846,18.887090129984195,127400
2021-06-22,18.729942321777344,19.004950019462402,18.592439409603152,18.592439409603152,237700
2021-06-23,18.454936981201172,19.004950517652507,18.38618364997512,18.38618364997512,86500
2021-06-24,18.4156494140625,18.759408577792346,18.17992932636291,18.17992932636291,77900
2021-06-25,18.631725311279297,18.78887203319459,18.0326041364785,18.0326041364785,54200
2021-06-28,18.38618278503418,18.88708864895381,17.91474263311099,18.88708864895381,84500
2021-06-29,18.68083381652832,18.887088175321225,18.31743087103187,18.887088175321225,97200
2021-06-30,18.287967681884766,18.808515485878242,17.904920915294543,18.808515485878242,51900
2021-07-01,18.454936981201172,18.965662899809047,18.287968352039925,18.965662899809047,69300
2021-07-02,18.513864517211914,19.00494844672238,17.895097716960272,17.895097716960272,59900
2021-07-06,18.739765167236328,19.00495097403767,18.63172608890909,19.00495097403767,148300
2021-07-07,19.299598693847656,19.44692350290946,18.661189939022112,18.661189939022112,113500
2021-07-08,19.338886260986328,19.72193113826907,19.29959864622062,19.72193113826907,157800
2021-07-09,19.338886260986328,19.69246542719479,18.16028404472724,18.926375672629305,102700
2021-07-12,19.613893508911133,20.163908915933646,19.427282945103187,20.163908915933646,119900
2021-07-13,19.554962158203125,20.173728965889577,19.456744996453597,20.173728965889577,126000
2021-07-14,19.761219024658203,20.242481072133714,19.72193140935248,20.242481072133714,168900
2021-07-15,19.545141220092773,20.163908058342138,19.48621166946695,19.48621166946695,162500
2021-07-16,19.535320281982422,20.22283860884427,19.31924400344654,19.329065907925905,247400
2021-07-19,19.574607849121094,19.888901298298602,19.437104933440114,19.54514213575943,162500
2021-07-20,19.829971313476562,20.24248192488134,19.30942162876632,19.30942162876632,146900
2021-07-21,19.93800926208496,20.24248268495344,19.584430062845037,20.24248268495344,69400
2021-07-22,19.957653045654297,20.24248265893874,19.918367300605574,20.24248265893874,75100
2021-07-23,20.09515380859375,20.242480488405185,19.505854582694212,20.242480488405185,89800
2021-07-26,20.2326602935791,20.71392236782077,19.721932506219353,20.71392236782077,138600
2021-07-27,20.301410675048828,20.959463246454344,19.731753364976637,19.731753364976637,82200
2021-07-28,20.370162963867188,20.625526854485024,20.09515526473951,20.625526854485024,117100
2021-07-29,20.56659698486328,21.15589811770623,20.507665560243325,20.871068518719753,65700
2021-07-30,20.45855712890625,20.98892869013726,20.016580827880407,20.016580827880407,100000
2021-08-02,20.674633026123047,21.352329384627154,20.301410057770042,21.352329384627154,110100
2021-08-03,21.70591163635254,22.088956529738077,21.175540054738725,21.175540054738725,142200
2021-08-04,22.069313049316406,22.491645565392,21.97109775348768,22.491645565392,50000
2021-08-05,22.540754318237305,22.589861964477606,22.34431998660285,22.589861964477606,65600
2021-08-06,22.128244400024414,22.89433419558455,22.05949107050533,22.89433419558455,50300
2021-08-09,22.236282348632812,22.25592615772842,21.921988896450078,21.921988896450078,55500
2021-08-10,22.501466751098633,22.58004010925453,22.157707606665355,22.58004010925453,112200
2021-08-11,23.51310157775879,23.51310157775879,23.188986224640292,23.188986224640292,107900
2021-08-12,23.18898582458496,23.807750806832015,22.422894151641124,22.422894151641124,50400
2021-08-13,23.277381896972656,23.493458178372283,22.884513205938056,22.884513205938056,217600
2021-08-16,23.41488265991211,23.935432316289955,22.52111002940399,22.52111002940399,167000
2021-08-17,23.130054473876953,23.817572788232784,22.413072319955702,22.413072319955702,60900
